"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Csf1r.2",1.03872584645095e-67,0.989565464028515,1,0.998,3.22555537098415e-63,"D","Csf1r"
"Rpl23.3",1.60690220760093e-67,-0.764241668781168,1,0.998,4.98991342526316e-63,"D","Rpl23"
"Rps23.3",2.10876117015056e-67,-0.743530457564624,1,0.998,6.54833606166852e-63,"D","Rps23"
"Tpt1.3",2.43632578259832e-67,-0.669308687364929,1,1,7.56552245270257e-63,"D","Tpt1"
"Slc22a23.2",4.13326031528689e-67,3.69568645391956,0.276,0.023,1.28350132570604e-62,"D","Slc22a23"
"Oas3.3",7.94778428709795e-67,2.00324349723279,0.704,0.189,2.46802545467253e-62,"D","Oas3"
"Rpl39.2",8.33589779506298e-66,-0.726623572132105,1,0.998,2.58854634230091e-61,"D","Rpl39"
"Sh3bgrl2.2",9.64550747668676e-66,3.0579078519616,0.34,0.04,2.99521943673554e-61,"D","Sh3bgrl2"
"Rsad2.3",1.05352358265575e-65,2.22064311510017,0.695,0.194,3.2715067812209e-61,"D","Rsad2"
"Csrp1.2",3.25332490471916e-65,2.16272014349036,0.803,0.304,1.01025498266244e-60,"D","Csrp1"
"Rps7.3",4.07711252882251e-65,-0.898007378526571,0.99,0.997,1.26606575357525e-60,"D","Rps7"
"Rpl14.3",4.45983992040319e-65,-0.997523130704379,1,0.996,1.3849140904828e-60,"D","Rpl14"
"Hap1.3",5.57199945859437e-65,2.93243938540368,0.453,0.079,1.73027299187731e-60,"D","Hap1"
"Rpl35.3",9.43847506195562e-65,-0.872073190536688,0.99,0.993,2.93092966098908e-60,"D","Rpl35"
"Rpl15.3",3.74434472594029e-64,-0.871864600722606,0.995,0.995,1.16273136774624e-59,"D","Rpl15"
"Lpl.2",4.01940801331688e-64,1.9961513140476,0.931,0.501,1.24814677037529e-59,"D","Lpl"
"Rps16.3",7.69233254974263e-64,-0.690702355955811,1,0.998,2.38870002667158e-59,"D","Rps16"
"Slc29a1.1",3.42514816509599e-63,1.76296347254625,0.961,0.692,1.06361125970726e-58,"D","Slc29a1"
"Rpl8.3",6.17434314930488e-63,-0.759872722041521,1,0.997,1.91731877815365e-58,"D","Rpl8"
"Fpr2.3",1.09490987464608e-62,2.58531933461586,0.621,0.164,3.40002363373846e-58,"D","Fpr2"
"Rnf213.2",1.63913492309763e-62,1.54256397156369,0.98,0.607,5.09000567669509e-58,"D","Rnf213"
"Rxra.3",1.9253731157558e-62,1.7891713284124,0.916,0.545,5.97886113635649e-58,"D","Rxra"
"Cd164.2",4.70139084093635e-62,1.42773349574936,0.98,0.827,1.45992289783597e-57,"D","Cd164"
"Axl.3",5.87797678686867e-62,1.05633413869444,0.995,0.941,1.82528813162633e-57,"D","Axl"
"Ank2.2",7.28732640609839e-62,3.45878977694085,0.296,0.031,2.26293346888573e-57,"D","Ank2"
"Ctsb.3",9.97232951756746e-62,0.83890149339044,1,1,3.09670748509022e-57,"D","Ctsb"
"Rpl26.2",1.04134530732081e-61,-0.682381655205849,0.995,0.999,3.23368958282331e-57,"D","Rpl26"
"Trpm2.2",1.46892577602823e-61,1.98651433783442,0.887,0.458,4.56145521230046e-57,"D","Trpm2"
"Plpp3.3",2.51724980373111e-61,3.13688985887723,0.325,0.039,7.81681581552623e-57,"D","Plpp3"
"Sdc2.2",3.7797094092046e-61,4.46934937538076,0.182,0.009,1.1737131628403e-56,"D","Sdc2"
"Sirpa.3",6.55371984216616e-61,0.954910445537576,0.995,0.984,2.03512662258786e-56,"D","Sirpa"
"Ifit3.3",1.8518975494481e-60,1.55000164905732,0.709,0.203,5.75069746030117e-56,"D","Ifit3"
"Rpl17.3",2.48185599534154e-60,-0.753438383759644,0.995,0.998,7.70690742233409e-56,"D","Rpl17"
"AW112010.3",2.52184084395756e-60,1.48405527995768,1,0.871,7.83107237274142e-56,"D","AW112010"
"Ly6a.3",2.53169551503102e-60,1.68308766600458,0.833,0.299,7.86167408282582e-56,"D","Ly6a"
"Itga9.3",2.75604058811058e-60,1.65603441353662,0.911,0.488,8.55833283825978e-56,"D","Itga9"
"Oas2.3",3.07652787223242e-60,1.93930299069424,0.739,0.227,9.55354200164334e-56,"D","Oas2"
"Gpx1.3",3.11003007890955e-60,1.08404773489202,0.995,0.997,9.65757640403782e-56,"D","Gpx1"
"Rpl27a.2",3.19838203816024e-60,-0.663223932848706,1,1,9.93193574309898e-56,"D","Rpl27a"
"Rps8.3",3.30622438879353e-60,-0.689028023754837,1,1,1.02668185945206e-55,"D","Rps8"
"Adrb1.3",3.70931124294882e-60,2.33962294585389,0.665,0.208,1.1518524202729e-55,"D","Adrb1"
"Rpl28.2",4.88092454699173e-60,-0.735407456631695,1,0.997,1.51567349957734e-55,"D","Rpl28"
"Stat1.3",1.04254489085816e-59,1.6383673397606,0.97,0.63,3.23741464958183e-55,"D","Stat1"
"Sod1.3",1.8789139067024e-59,1.48898344846796,0.961,0.754,5.83459135448298e-55,"D","Sod1"
"Trim30a.2",3.12696015609431e-59,1.48957904454205,0.961,0.668,9.71014937271967e-55,"D","Trim30a"
"Rps25.3",3.18487081766307e-59,-0.734306062156419,0.995,0.995,9.88997935008912e-55,"D","Rps25"
"Adgre1.3",3.19423344166871e-59,0.994076343587935,1,1,9.91905310641383e-55,"D","Adgre1"
"Rps5.3",9.06938147887973e-59,-0.737538035576166,1,0.997,2.81631503063652e-54,"D","Rps5"
"Rbfox3.2",9.93271046505988e-59,3.55382447442849,0.192,0.011,3.08440458071505e-54,"D","Rbfox3"
"Rps6.3",1.05205910690831e-58,-0.859372545940343,1,0.997,3.26695914468238e-54,"D","Rps6"
"Pkp4.2",1.53645844928204e-58,2.0445661570732,0.773,0.301,4.77116442255552e-54,"D","Pkp4"
"Fam43a.3",2.55344121253082e-58,2.27568335120108,0.567,0.139,7.92920099727195e-54,"D","Fam43a"
"Serpinb6a.3",4.45783706090158e-58,1.43914295885897,0.975,0.621,1.38429214252177e-53,"D","Serpinb6a"
"Bank1.3",6.55057607581482e-58,1.92569973886244,0.778,0.28,2.03415038882278e-53,"D","Bank1"
"Tcf7l2.3",9.49232843164367e-58,1.63335214236005,0.97,0.609,2.94765274787831e-53,"D","Tcf7l2"
"Rpl9.3",1.20787875253545e-57,-0.731272760606642,1,0.996,3.75082589024832e-53,"D","Rpl9"
"Cplx2.2",1.39295274985848e-57,4.77791800624015,0.167,0.008,4.32553617413554e-53,"D","Cplx2"
"Rps27a.3",2.32192344888028e-57,-0.679047686544173,1,0.999,7.21026888580793e-53,"D","Rps27a"
"Rps19.3",2.39653010174298e-57,-0.722052127231192,1,0.998,7.44194492494249e-53,"D","Rps19"
"Rps11.2",4.66195478353248e-57,-0.664355486213013,1,0.998,1.44767681893034e-52,"D","Rps11"
"Rpl21.2",4.87031051619196e-57,-0.744946772365024,0.995,0.997,1.51237752459309e-52,"D","Rpl21"
"Tgm2.2",5.40887963942232e-57,1.85237266314173,0.97,0.622,1.67961939442981e-52,"D","Tgm2"
"Iigp1.3",6.05250074995764e-57,2.37245736911465,0.67,0.195,1.87948305788435e-52,"D","Iigp1"
"Lgals3bp.2",1.20541775415077e-56,1.16868102962196,1,0.882,3.74318375196438e-52,"D","Lgals3bp"
"Id1.3",2.3561094001757e-56,1.8064297714504,0.695,0.212,7.3164265203656e-52,"D","Id1"
"Grn.2",3.45745930535827e-56,0.697584968746435,1,0.997,1.0736448380929e-51,"D","Grn"
"Acp2.2",3.97910929351685e-56,1.43588676777126,0.956,0.745,1.23563280891579e-51,"D","Acp2"
"AY036118.3",8.3314509942048e-56,-3.35987172440895,0.276,0.777,2.58716547723042e-51,"D","AY036118"
"Tapbp.3",1.1196974921963e-55,1.22431084272496,0.99,0.904,3.47699662251718e-51,"D","Tapbp"
"Rps20.2",1.37571859634111e-55,-0.620945439346373,0.995,0.999,4.27201895721805e-51,"D","Rps20"
"Thrb.2",1.47783202008466e-55,3.24428153747249,0.261,0.027,4.58911177196888e-51,"D","Thrb"
"Rasgrp2.2",1.84241701936352e-55,1.71506413976467,0.833,0.359,5.72125757022952e-51,"D","Rasgrp2"
"Fam129a.3",2.22616541359569e-55,1.48768145682744,0.951,0.572,6.91291145883871e-51,"D","Fam129a"
"Rpl30.2",3.5808686341044e-55,-0.623893530898395,0.995,0.998,1.11196713694844e-50,"D","Rpl30"
"Cttn.1",1.15199809504717e-54,3.0370203134776,0.35,0.054,3.57729968454999e-50,"D","Cttn"
"Rpl10.2",1.72579979480915e-54,-0.72831078730758,1,0.997,5.35912610282085e-50,"D","Rpl10"
"Rpl18a.3",6.63635557943414e-54,-0.68241157555923,0.995,1,2.06078749808168e-49,"D","Rpl18a"
"Rpl19.3",9.58236660473503e-54,-0.579243314560682,1,0.999,2.97561230176837e-49,"D","Rpl19"
"Rpl24.3",1.1282317037055e-53,-0.704570569068456,1,0.995,3.5034979095167e-49,"D","Rpl24"
"Serpina3f.1",1.14468395382889e-53,2.99869611287518,0.424,0.081,3.55458708182484e-49,"D","Serpina3f"
"Rpl29.2",1.25121792649857e-53,-0.799526907144879,0.99,0.993,3.885407027156e-49,"D","Rpl29"
"Ptprj.3",2.40499220102116e-53,1.18597940050095,0.98,0.802,7.468222281831e-49,"D","Ptprj"
"Ddx60.3",3.57668116334851e-53,2.13322784501966,0.645,0.202,1.11066680165461e-48,"D","Ddx60"
"Serpina3g.2",6.25577516049348e-53,2.72027223939669,0.611,0.173,1.94260586058804e-48,"D","Serpina3g"
"She.2",9.24286455297473e-53,4.87358429988703,0.123,0.003,2.87018672963524e-48,"D","She"
"Rgl1.3",1.00845138967739e-52,1.46090041018626,0.916,0.534,3.13154410036519e-48,"D","Rgl1"
"Laptm5.2",2.04832696840957e-52,0.658209069023636,1,0.997,6.36066973500224e-48,"D","Laptm5"
"Rpl35a.2",2.37718379056387e-52,-0.566796539696857,1,1,7.38186882483799e-48,"D","Rpl35a"
"Plekhb2.2",2.41251442722207e-52,1.46519623474566,0.926,0.62,7.49158105085268e-48,"D","Plekhb2"
"Rbm3.3",5.0117357916552e-52,-1.92942067451012,0.911,0.962,1.55629431538269e-47,"D","Rbm3"
"Pitpnc1.3",9.59980847770777e-52,1.71108986121127,0.872,0.462,2.98102852658259e-47,"D","Pitpnc1"
"Tmbim6.2",1.12322047216377e-51,0.728578414026382,0.995,0.985,3.48793653221016e-47,"D","Tmbim6"
"Ifi205.3",1.5732644567354e-51,2.71075026504534,0.433,0.089,4.88545811750043e-47,"D","Ifi205"
"Trim25.3",1.78368915010514e-51,1.50573277007714,0.936,0.692,5.53888991782148e-47,"D","Trim25"
"Rps12.2",4.36630567657126e-51,-0.534139102937119,1,0.999,1.35586890174567e-46,"D","Rps12"
"Rpl36.3",4.65645659513211e-51,-0.652720604599521,0.995,0.997,1.44596946648638e-46,"D","Rpl36"
"Rtp4.2",6.64864730020422e-51,1.2966945515933,0.901,0.387,2.06460444613242e-46,"D","Rtp4"
"Ctnnd1.1",8.60633283918094e-51,1.47268232673781,0.931,0.593,2.67252453655086e-46,"D","Ctnnd1"
"Rcan1.3",9.813273028593e-51,1.56972524904039,0.847,0.38,3.04731567356899e-46,"D","Rcan1"
"Rpl4.3",1.07430345069746e-50,-0.845852693155508,0.975,0.991,3.33603450545082e-46,"D","Rpl4"
"Dtx3l.2",1.18455750059438e-50,1.51872046212077,0.901,0.515,3.67840640659574e-46,"D","Dtx3l"
"Slco2a1.2",1.29078031689205e-50,4.19297140072349,0.167,0.01,4.0082601180449e-46,"D","Slco2a1"
"Marcks.3",1.55384843357164e-50,0.933930839613125,1,0.982,4.82516554077002e-46,"D","Marcks"
"Ccr1.2",1.80012661922064e-50,-2.37982331341988,0.389,0.817,5.58993319066584e-46,"D","Ccr1"
"Myo10.2",1.82843035796139e-50,2.69363483439766,0.374,0.067,5.67782479057749e-46,"D","Myo10"
"Pecam1.2",2.29121437670355e-50,2.29724873030319,0.532,0.141,7.11490800397754e-46,"D","Pecam1"
"B2m.3",2.64517625321855e-50,0.648802071435901,1,0.998,8.21406581911956e-46,"D","B2m"
"Jup.2",3.12188624438533e-50,1.95553425007915,0.7,0.257,9.69439335468975e-46,"D","Jup"
"Id3.3",5.54148553704364e-50,1.14110904986326,0.98,0.523,1.72079750381816e-45,"D","Id3"
"Ptk2.2",6.88923250341679e-50,2.94710270523975,0.3,0.043,2.13931336928602e-45,"D","Ptk2"
"Slfn5.3",7.47741660043118e-50,1.57347804247467,0.921,0.527,2.32196217693189e-45,"D","Slfn5"
"Grk2.3",9.39247397224537e-50,1.11866256828641,0.985,0.878,2.91664494260135e-45,"D","Grk2"
"Ccdc50.1",1.07017219457929e-49,1.32312564895968,0.951,0.698,3.32320571582708e-45,"D","Ccdc50"
"Rps4x.3",1.34073428161631e-49,-0.612960083262353,1,0.998,4.16338216470312e-45,"D","Rps4x"
"Ptp4a2.3",1.35262313415099e-49,0.902604721926909,1,0.972,4.20030061847907e-45,"D","Ptp4a2"
"Zbtb4.3",1.40387368411001e-49,1.70761197330091,0.852,0.443,4.35944895126682e-45,"D","Zbtb4"
"Gngt2.3",1.98868355524841e-49,1.03229241314865,0.985,0.92,6.17545904411289e-45,"D","Gngt2"
"Tsku.1",3.8933362488791e-49,3.26035215931967,0.232,0.024,1.20899770536443e-44,"D","Tsku"
"Epn2.1",7.4327083630661e-49,3.42102296278825,0.227,0.023,2.30807892798291e-44,"D","Epn2"
"Lcp2.3",9.32498566885604e-49,1.24161757878296,0.975,0.798,2.89568779974986e-44,"D","Lcp2"
"Rps27.2",1.14841657116288e-48,-0.651986808084332,1,0.995,3.56617797843209e-44,"D","Rps27"
"Fcgr4.3",1.83900143153581e-48,1.13587080620686,0.995,0.868,5.71065114534814e-44,"D","Fcgr4"
"H3f3a.3",1.86779382898147e-48,-0.668332589310299,1,0.996,5.80006017713616e-44,"D","H3f3a"
"Gm12840.2",1.99413401707974e-48,2.44560637438216,0.517,0.139,6.19238436323773e-44,"D","Gm12840"
"Rpl6.3",6.6542114645521e-48,-0.579649186238205,1,0.998,2.06633228608736e-43,"D","Rpl6"
"Eef1b2.2",1.11014398495329e-47,-0.807002202032983,0.98,0.995,3.44733011647545e-43,"D","Eef1b2"
"Samhd1.3",1.40280940705619e-47,1.34319701876092,0.98,0.885,4.35614405173158e-43,"D","Samhd1"
"Coro1a.3",1.77971777663894e-47,-1.38241488495733,0.867,0.956,5.52655761179689e-43,"D","Coro1a"
"Cd47.3",2.44833789158187e-47,0.927119896559399,0.995,0.944,7.60282365472917e-43,"D","Cd47"
"Dlc1.2",5.0408780702742e-47,3.21135449319665,0.222,0.023,1.56534386716225e-42,"D","Dlc1"
"Tmc3.2",1.04129857535157e-46,2.95925454380407,0.108,0.003,3.23354446603922e-42,"D","Tmc3"
"Grb2.3",1.1301323236004e-46,0.905520755515834,0.98,0.934,3.50939990447633e-42,"D","Grb2"
"Igf1.2",1.32183353903538e-46,1.25548403702625,0.961,0.608,4.10468968876658e-42,"D","Igf1"
"Oasl2.2",1.47097807264402e-46,1.36262592993894,0.857,0.389,4.56782820898147e-42,"D","Oasl2"
"Cybb.3",3.70891127438925e-46,0.758274185943812,1,0.995,1.15172821803609e-41,"D","Cybb"
"Rpl7a.1",3.75440560571747e-46,-0.660777655699966,0.98,0.994,1.16585557274345e-41,"D","Rpl7a"
"Rpsa.3",4.00121003145499e-46,-0.706256021846274,1,0.998,1.24249575106772e-41,"D","Rpsa"
"Engase.3",4.42904744944054e-46,1.94138725300215,0.749,0.328,1.37535210447477e-41,"D","Engase"
"Dcbld1.2",5.12356341335267e-46,5.6127528691978,0.103,0.002,1.59102014674841e-41,"D","Dcbld1"
"Samd4.3",1.61290141091183e-45,2.39146730838746,0.35,0.064,5.00854275130451e-41,"D","Samd4"
"Plxnb2.3",2.5730273440615e-45,1.10407449968682,0.975,0.798,7.99002181151419e-41,"D","Plxnb2"
"Pilrb2.2",2.83047500473722e-45,1.56163177338477,0.837,0.45,8.78947403221047e-41,"D","Pilrb2"
"Gm33280.1",5.8899935366203e-45,3.72559587483605,0.158,0.01,1.8290196929267e-40,"D","Gm33280"
"Tcf7l1.1",9.13210390665105e-45,4.62401874495672,0.123,0.005,2.83579222613235e-40,"D","Tcf7l1"
"Adpgk.2",1.26793446214025e-44,1.86515708571054,0.709,0.282,3.93731688528412e-40,"D","Adpgk"
"H2-K1.3",1.37193259786963e-44,0.731697090254899,1,0.998,4.26026229616456e-40,"D","H2-K1"
"Slc7a8.3",1.42729268973749e-44,1.28612680446939,0.921,0.644,4.43217198944182e-40,"D","Slc7a8"
"Cox5a.3",1.46319933204529e-44,0.758011112966258,1,0.968,4.54367288580025e-40,"D","Cox5a"
"Sh3bgrl3.3",2.38524443768853e-44,-0.826198538214513,0.985,0.993,7.40689955235419e-40,"D","Sh3bgrl3"
"Ifi27l2a.3",2.70936350016414e-44,1.0844250681014,0.99,0.828,8.4133864770597e-40,"D","Ifi27l2a"
"Rpl36a.3",2.92849441064946e-44,-0.708758048182269,0.985,0.992,9.09385369338977e-40,"D","Rpl36a"
"Irgm2.2",4.55472237808035e-44,1.9307835966377,0.66,0.252,1.41437794006529e-39,"D","Irgm2"
"Madd.2",7.00064658741247e-44,1.80172290440697,0.818,0.45,2.17391078478919e-39,"D","Madd"
"Itsn1.2",8.33414673792473e-44,1.53495943074901,0.833,0.44,2.58800258652777e-39,"D","Itsn1"
"Rnf31.2",9.61042172096071e-44,2.06203192858168,0.626,0.223,2.98432425700993e-39,"D","Rnf31"
"Txn1.2",9.67977843167024e-44,0.868961326659042,0.995,0.968,3.00586159638656e-39,"D","Txn1"
"Pilra.3",1.25936243113263e-43,1.08584965338018,0.97,0.757,3.91069815739616e-39,"D","Pilra"
"Procr.2",1.30149900615941e-43,3.92863203191457,0.305,0.051,4.04154486382682e-39,"D","Procr"
"Rab32.3",4.59058199955931e-43,1.09132901589709,0.966,0.784,1.42551342832315e-38,"D","Rab32"
"Fam46a.3",4.68864915023662e-43,1.17852963738288,0.985,0.867,1.45596622062298e-38,"D","Fam46a"
"Plekhm1.3",4.92577780033549e-43,1.75056270505428,0.749,0.338,1.52960178033818e-38,"D","Plekhm1"
"Gbp4.2",5.39979183996415e-43,2.18196655126043,0.675,0.25,1.67679736006407e-38,"D","Gbp4"
"Hbegf.2",5.91810986274531e-43,1.94199504154441,0.478,0.126,1.8377506556783e-38,"D","Hbegf"
"Fau.2",6.84224295870725e-43,-0.469315826138978,1,1,2.12472170596736e-38,"D","Fau"
"Ifitm3.3",8.09871771872035e-43,1.07997085775801,0.99,0.877,2.51489481319423e-38,"D","Ifitm3"
"Parp14.3",1.02847716993294e-42,1.36733808687105,0.892,0.556,3.19373015579276e-38,"D","Parp14"
"Hs6st1.3",1.3323835369541e-42,1.35081733873076,0.857,0.519,4.13745059730357e-38,"D","Hs6st1"
"Ifi204.3",1.52347190437762e-42,0.9827921329307,0.985,0.839,4.73083730466381e-38,"D","Ifi204"
"Ctsc.3",1.59678238396116e-42,0.606012567367213,1,0.996,4.95848833691459e-38,"D","Ctsc"
"Usp12.3",2.09188283475524e-42,1.35658375152291,0.897,0.634,6.49592376676545e-38,"D","Usp12"
"Znfx1.2",2.73419314073466e-42,1.30639861417464,0.887,0.546,8.49048995992334e-38,"D","Znfx1"
"Npm1.2",5.36924488717524e-42,-0.870809172820781,0.961,0.983,1.66731161481453e-37,"D","Npm1"
"St3gal4.3",1.0461078818776e-41,1.68314153790386,0.803,0.466,3.2484788055945e-37,"D","St3gal4"
"Ppib.3",1.50155068321742e-41,-0.893335629569833,0.926,0.969,4.66276533659506e-37,"D","Ppib"
"Mpeg1.3",2.25292082537194e-41,0.62820711227249,1,0.995,6.99599503902749e-37,"D","Mpeg1"
"Gns.1",2.31336882180131e-41,0.777347209697597,0.995,0.967,7.18370420233962e-37,"D","Gns"
"Hk3.2",2.39843760909545e-41,1.7991154759001,0.788,0.389,7.44786830752411e-37,"D","Hk3"
"Rps29.2",2.50564985056329e-41,-0.410623410096537,1,0.999,7.78079448095418e-37,"D","Rps29"
"Zfp532.2",2.77598349083997e-41,2.76929896195058,0.3,0.052,8.62026153410535e-37,"D","Zfp532"
"Ckb.3",3.28929405053843e-41,1.15793483666525,0.946,0.799,1.0214244815137e-36,"D","Ckb"
"Ifi208.3",3.85449748764348e-41,2.05208350013955,0.34,0.065,1.19693710483793e-36,"D","Ifi208"
"Tnk2.2",5.93166012380701e-41,3.26320625967746,0.212,0.025,1.84195841824579e-36,"D","Tnk2"
"Mill2.2",6.29524261232537e-41,4.17074478929445,0.128,0.007,1.9548616884054e-36,"D","Mill2"
"Mndal.2",6.57239298857365e-41,1.10242210006757,0.936,0.71,2.04092519474178e-36,"D","Mndal"
"Lipa.3",9.85773818475447e-41,0.958208023255363,0.966,0.871,3.0611234385118e-36,"D","Lipa"
"Cd209f.1",1.30805598611922e-40,4.03184137880789,0.094,0.002,4.06190625369601e-36,"D","Cd209f"
"Adm.2",1.96406419320409e-40,3.63517440168311,0.153,0.011,6.09900853915666e-36,"D","Adm"
"Tmcc3.3",2.29774230125889e-40,1.1595117505018,0.951,0.728,7.13517916809923e-36,"D","Tmcc3"
"Rsrp1.3",3.7499152989166e-40,0.942852570944835,0.985,0.91,1.16446119777257e-35,"D","Rsrp1"
"Klf2.3",5.41740452968103e-40,1.11616329427054,0.966,0.61,1.68226662860185e-35,"D","Klf2"
"Cd63.3",6.70727629208164e-40,-1.75303550731708,0.68,0.887,2.08281050698011e-35,"D","Cd63"
"Cmpk2.3",1.01392547667052e-39,2.06153438480796,0.384,0.086,3.14854278270496e-35,"D","Cmpk2"
"Aldh2.3",1.46944540103981e-39,0.870011007736774,0.98,0.921,4.56306880384893e-35,"D","Aldh2"
"Micall2.2",1.54422113409877e-39,3.23541386335097,0.236,0.033,4.79526988771692e-35,"D","Micall2"
"Arhgef5.1",2.29072353679686e-39,2.88499157445638,0.232,0.031,7.11338379881528e-35,"D","Arhgef5"
"Ubb.1",3.76967973186232e-39,-0.715867966709733,0.995,0.993,1.17059864713521e-34,"D","Ubb"
"Clec12a.2",3.91343992536374e-39,0.902331937843205,0.98,0.838,1.2152405000232e-34,"D","Clec12a"
"Slc12a2.1",9.97440204862956e-39,2.47886054014027,0.34,0.071,3.09735106816094e-34,"D","Slc12a2"
"Naca.3",1.02819453804041e-38,-0.635571757915552,1,0.993,3.19285249897688e-34,"D","Naca"
"Frmd4b.3",1.57460637519602e-38,0.955834102385796,0.975,0.831,4.8896251768962e-34,"D","Frmd4b"
"Rgs10.3",1.69093633252015e-38,-0.856886508324003,0.931,0.977,5.25086459337481e-34,"D","Rgs10"
"Chd3.2",2.14884663613313e-38,1.41396384092532,0.823,0.482,6.67281345918422e-34,"D","Chd3"
"Bcl2a1b.2",2.44526647023266e-38,-1.05817055363842,0.941,0.98,7.59328597001348e-34,"D","Bcl2a1b"
"Rpl37.3",2.56490610513983e-38,-0.506168683565106,1,0.998,7.96480292829071e-34,"D","Rpl37"
"Rims4",2.67542224354001e-38,5.59558680702766,0.074,0.001,8.30798869286478e-34,"D","Rims4"
"Adgre5.3",2.93871690080753e-38,0.919020120699828,0.98,0.846,9.12559759207761e-34,"D","Adgre5"
"Smpdl3a.3",4.13686580158752e-38,0.841578324148738,0.995,0.908,1.28462093736697e-33,"D","Smpdl3a"
"Fam49a.2",4.41313717501573e-38,1.45326781243035,0.793,0.407,1.37041148695764e-33,"D","Fam49a"
"Hmox1.1",4.57997016527769e-38,1.57155690954118,0.966,0.78,1.42221813542368e-33,"D","Hmox1"
"Dse.2",5.14649174760424e-38,1.31448176611593,0.911,0.645,1.59814008238354e-33,"D","Dse"
"Psme2b.3",5.72348415780789e-38,1.67954849781634,0.68,0.291,1.77731353552408e-33,"D","Psme2b"
"Ifit3b.3",7.22872843445205e-38,1.79396996330781,0.36,0.078,2.2447370407504e-33,"D","Ifit3b"
"Marcksl1.3",1.10155296382379e-37,1.51384069399735,0.931,0.594,3.42065241856203e-33,"D","Marcksl1"
"Ppp1r9a.1",1.30496579973116e-37,2.13221227662147,0.399,0.098,4.05231029790517e-33,"D","Ppp1r9a"
"Nod1.3",1.47542265980105e-37,1.79583000724669,0.665,0.277,4.58162998548021e-33,"D","Nod1"
"Sp100.2",1.971219208953e-37,1.15333403904671,0.921,0.638,6.12122700956174e-33,"D","Sp100"
"Plekhm2.3",2.10234774585497e-37,1.29249064422917,0.901,0.612,6.52842045520343e-33,"D","Plekhm2"
"Rasgef1b.3",3.00566998418107e-37,1.05611355549854,0.941,0.725,9.33350700187748e-33,"D","Rasgef1b"
"Rps26.2",5.5130851107697e-37,-0.569107154022542,0.995,0.996,1.71197831944732e-32,"D","Rps26"
"Themis2.2",5.6315101461011e-37,1.30025001065099,0.887,0.606,1.74875284566878e-32,"D","Themis2"
"Ifit1.3",6.11651133711405e-37,1.5994222862462,0.478,0.133,1.89936026551403e-32,"D","Ifit1"
"Trem2.2",1.24559742683532e-36,-1.15543494497456,0.847,0.952,3.86795368955173e-32,"D","Trem2"
"Kcp.1",1.28698568124895e-36,3.86224141658464,0.138,0.01,3.99647663598238e-32,"D","Kcp"
"Slc12a8.1",1.32504302119194e-36,4.34029131311542,0.099,0.004,4.11465609370733e-32,"D","Slc12a8"
"Abcg1.3",1.47489808377811e-36,1.09101232752271,0.946,0.711,4.58000101955615e-32,"D","Abcg1"
"Lst1.3",1.67039101661163e-36,0.880697052827356,0.995,0.879,5.18706522388409e-32,"D","Lst1"
"Ptprc.3",2.34803347820922e-36,0.762594852243064,0.99,0.966,7.29134835988311e-32,"D","Ptprc"
"Mpc1.2",3.53919286414268e-36,-1.51049852792151,0.581,0.846,1.09902556010223e-31,"D","Mpc1"
"Snrpn.1",5.90891578754795e-36,5.80683469707829,0.074,0.001,1.83489561950726e-31,"D","Snrpn"
"Sppl2a.2",7.47054521775343e-36,1.08577551894858,0.936,0.797,2.31982840646897e-31,"D","Sppl2a"
"Rplp1.2",7.53815778059782e-36,-0.364084806751064,1,1,2.34082413560904e-31,"D","Rplp1"
"Hpcal1.3",8.06637650886717e-36,1.01171113561906,0.921,0.742,2.50485189729852e-31,"D","Hpcal1"
"Gprc5c.2",9.42884133399872e-36,2.95960640835932,0.207,0.028,2.92793809944662e-31,"D","Gprc5c"
"Cept1.3",1.15747844748327e-35,1.24012147889237,0.877,0.63,3.5943178229698e-31,"D","Cept1"
